-46.564899 -47.9520993169436
-46.383095000000004 -47.9520993169436
-41.39398900000001 -27.6999907700165
-40.031105 -27.6999907700165
-46.980569 -43.4033515950818
-44.273678000000004 -43.4033515950818
-43.51982 -43.4033515950818
-49.853817 -50.1494749326338
-48.760018 -50.1494749326338
-47.389278000000004 -50.1494749326338
-47.0621 -50.1494749326338
-46.48826500000001 -50.1494749326338
-45.878785 -40.7465859758581
-45.236072 -40.7465859758581
-44.206610999999995 -40.7465859758581
-44.164255 -40.7465859758581
-44.529933 -38.8343478793997
-43.089296999999995 -38.8343478793997
-42.312098 -38.8343478793997
-41.782753 -38.8343478793997
-37.209346000000004 -38.8343478793997
-46.683375 -45.7017620760507
-44.760129 -45.7017620760507
-44.309465 -45.8411137952336
-43.180882000000004 -45.8411137952336
-47.929678 -55.9719731477338
-46.509328000000004 -55.9719731477338
-45.047629 -53.5956959104696
-49.887301 -58.9861987088156
-47.35305 -58.9861987088156
-52.075012 -61.5970685938473
-51.475509 -61.5970685938473
-50.993363 -61.5970685938473
-50.829993 -61.5970685938473
-50.899163 -56.5932527172967
-50.886183 -56.5932527172967
-46.346538 -55.3443377622892
-46.011578 -55.3443377622892
-46.402041 -57.1487130293903
-43.56143400000001 -51.3182966463698
-45.259988 -52.0777403375807
-43.460009 -51.7702064123588
-42.887062 -51.7702064123588
-52.831368999999995 -57.8892227933446
-56.06730699999999 -54.081017302196
-53.644047 -54.081017302196
-53.084738 -54.081017302196
-51.414246 -54.081017302196
-50.134868 -54.081017302196
-49.99605800000001 -54.081017302196
-48.449087 -54.081017302196
-48.413821999999996 -54.081017302196
-47.746648 -54.081017302196
-47.689640000000004 -54.081017302196
-47.618688 -54.081017302196
-47.555275 -54.081017302196
-47.5400405 -54.081017302196
-47.521268 -54.081017302196
-47.381881 -54.081017302196
-47.276182 -54.081017302196
-46.740821000000004 -54.081017302196
-46.709713 -54.081017302196
-46.673303999999995 -54.081017302196
-46.533212 -54.081017302196
-46.431457 -54.081017302196
-45.316484 -54.081017302196
-43.712156 -54.081017302196
-42.90940300000001 -54.081017302196
-42.713188 -54.081017302196
-53.66576 -63.1187646644707
-53.537325 -63.1187646644707
-53.477268 -63.1187646644707
-53.07201600000001 -63.1187646644707
-51.131046000000005 -63.1187646644707
-51.042388 -63.1187646644707
-50.980022 -63.1187646644707
-50.767763 -63.1187646644707
-50.721461 -63.1187646644707
-50.597295 -63.1187646644707
-50.593507 -63.1187646644707
-50.559995 -63.1187646644707
-50.340499 -63.1187646644707
-50.193089 -63.1187646644707
-49.738911 -63.1187646644707
-49.64353 -63.1187646644707
-49.232197 -63.1187646644707
-48.873432 -63.1187646644707
-48.804291 -63.1187646644707
-45.083678000000006 -37.8821437733837
-44.773201 -37.8821437733837
-43.49058400000001 -37.8821437733837
-41.931049 -37.8821437733837
-45.867919 -45.9091732621865
-44.722643 -45.9091732621865
-42.190369 -32.34899564779
-41.559012 -39.8237174703209
-50.946659000000004 -72.2608657546926
-55.781439 -68.482638397519
-54.722359 -68.482638397519
-52.660392 -68.482638397519
-50.85182800000001 -68.482638397519
-50.792041999999995 -75.4562698393932
-52.818672 -60.9967050274554
-50.599602000000004 -60.9967050274554
-52.240801 -68.9333990823509
-51.698886 -68.9333990823509
-51.520338 -68.9333990823509
-51.310202000000004 -68.9333990823509
-51.243062 -68.9333990823509
-47.627152 -38.309946488788
-48.268095 -56.3791444467514
-48.023376 -56.3791444467514
-47.867096999999994 -56.3791444467514
-51.251272 -61.2823437655829
-49.66852100000001 -41.4435624535766
-49.404903000000004 -41.4435624535766
-51.999887 -50.1622697428409
-49.770021 -56.0006466607279
-44.438128000000006 -45.541917498452
-44.250271999999995 -45.541917498452
-43.656890999999995 -40.7990188523805
-42.53573400000001 -32.1417516373394
-42.284306 -32.1417516373394
-47.344143 -51.4187844785585
-47.145720000000004 -51.4187844785585
-45.731994 -51.4187844785585
-40.531169 -36.8233456262048
-37.045772 -36.8233456262048
-36.733895000000004 -20.1861964680587
-32.842415 -20.1861964680587
-50.378183 -51.4707887247525
-47.929002000000004 -51.4707887247525
-46.920868 -45.7755655499757
-46.410057 -45.7755655499757
-46.350592 -45.7755655499757
-46.274823 -45.7755655499757
-46.054578 -45.7755655499757
-45.941018 -45.7755655499757
-45.74373 -45.7755655499757
-45.352584 -45.7755655499757
-43.187357 -38.5792042099306
-42.62815300000001 -38.163860743793
-43.824511 -44.6464525681517
-45.241882000000004 -52.5477357583135
-43.789697 -43.1582059782673
-42.14901 -42.2944282117257
-41.021390999999994 -42.2944282117257
-50.751474 -53.1005321728046
-49.174901 -53.1005321728046
-49.162828999999995 -53.1005321728046
-45.179055 -42.904740272317
-44.357539 -42.08404306237
-43.926146 -42.08404306237
-43.449957 -42.08404306237
-45.350665 -38.5467997428163
-44.929025 -38.5467997428163
-43.399313 -38.5467997428163
-45.211475 -38.5724234073252
-44.906372 -38.5724234073252
-44.734944 -38.5724234073252
-43.293224 -39.2873059023348
-42.132903999999996 -39.2873059023348
-43.50759 -37.1917579880819
-41.255016 -29.8907531372228
-41.247409999999995 -29.8907531372228
-49.26647 -50.5721881582008
-47.842621 -50.5721881582008
-43.07584 -47.89770793343
-43.069456 -47.89770793343
-42.836804 -47.89770793343
-42.770897999999995 -47.89770793343
-52.290535 -63.4945808247139
-49.497661 -54.6030466446092
-49.040246999999994 -54.6030466446092
-48.981695 -54.6030466446092
-48.952397999999995 -54.6030466446092
-48.817646999999994 -54.6030466446092
-48.727937 -54.6030466446092
-48.618213 -54.6030466446092
-48.539939000000004 -54.6030466446092
-48.46682 -54.6030466446092
-48.38278 -54.6030466446092
-48.214479 -54.6030466446092
-48.10975 -54.6030466446092
-47.987667 -54.6030466446092
-47.880708 -54.6030466446092
-47.869519 -54.6030466446092
-47.848843 -54.6030466446092
-47.843733 -54.6030466446092
-47.822932 -54.6030466446092
-47.757646 -54.6030466446092
-47.710344 -54.6030466446092
-47.6951485 -54.6030466446092
-47.682838 -54.6030466446092
-47.649688 -54.6030466446092
-47.55549600000001 -54.6030466446092
-47.441746 -54.6030466446092
-47.290211 -54.6030466446092
-47.204289 -54.6030466446092
-47.1876 -54.6030466446092
-46.981209 -54.6030466446092
-46.397652 -54.6030466446092
-47.43953 -45.5410332936145
-46.579886 -45.5410332936145
-44.01468 -22.364685783277
-40.931495 -34.0724646149443
-40.466317 -34.0724646149443
-43.557066 -36.2868713724041
-43.307642 -36.2868713724041
-39.931721 -36.2868713724041
-40.03245 -26.1251625865599
-39.794388 -26.1251625865599
-39.622871999999994 -26.1251625865599
-39.442037 -26.1251625865599
-38.564237 -26.1251625865599
-38.329413 -26.1251625865599
-38.30953 -26.1251625865599
-38.212920000000004 -26.1251625865599
-47.996990999999994 -42.6358263212013
-46.953854 -43.9018759535635
-44.98813300000001 -43.9018759535635
-46.389709 -44.1481101589963
-42.508213 -44.1481101589963
-41.908176 -44.1481101589963
-39.29367 -40.9233452684342
-48.510847 -49.8222181465416
-42.528114 -43.6807504389143
-45.386054 -42.029678206265
-45.607683 -51.3902559900475
-45.122763 -51.3902559900475
-43.140213 -51.3902559900475
-46.017607 -37.0614920534359
-44.705555 -37.0614920534359
-44.001915999999994 -42.068417321371
-43.903332 -42.068417321371
-43.341722999999995 -42.068417321371
-43.289869 -42.068417321371
-46.297216 -43.83663361543
-44.872391 -38.3694559709795
-50.011004 -49.2089546056431
-49.669084999999995 -49.2089546056431
-49.422962 -49.2089546056431
-49.073607 -51.1353457514388
-48.950416 -51.1353457514388
-48.333301 -51.1353457514388
-47.936372 -51.1353457514388
-47.794253999999995 -51.1353457514388
-47.418012 -51.1353457514388
-47.167823999999996 -51.1353457514388
-47.022513000000004 -51.1353457514388
-46.869649 -51.1353457514388
-48.787561 -42.7144025501581
-48.133712 -42.7144025501581
-46.366911 -42.7144025501581
-44.852887 -42.7144025501581
-44.764148999999996 -42.7144025501581
-44.450070000000004 -42.7144025501581
-43.96588300000001 -42.7144025501581
-43.850665 -42.7144025501581
-43.717366999999996 -42.7144025501581
-41.975733 -38.8675119221398
-41.44475300000001 -37.115210582373
-39.686654 -36.6283794245098
-47.826187 -40.2358983840497
-47.399545 -40.2358983840497
-48.031124 -50.8684268324749
-43.116984 -37.6512336526236
-42.90074 -37.6512336526236
-47.192644 -48.2493242870193
-41.303504 -39.455139331554
